Starting power measurement at 1ms intervals...
Number of GPUs: 1
Number of GPUs: 1
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.003342 , GPU Power: 61.182003 W , Interval: 9998 us ,Call: 365 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.008318 , CPU Power: 90.202202 W , Interval: 999 us ,Call: 3655 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.003342 , GPU Power: 61.182003 W , Interval: 9998 us ,Call: 365 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.009318 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 3656 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.003342 , GPU Power: 61.182003 W , Interval: 9998 us ,Call: 365 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.010317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3657 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.003342 , GPU Power: 61.182003 W , Interval: 9998 us ,Call: 365 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.011317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3658 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.003342 , GPU Power: 61.182003 W , Interval: 9998 us ,Call: 365 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.012317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3659 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.003342 , GPU Power: 61.182003 W , Interval: 9998 us ,Call: 365 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.013317 , CPU Power: 0.000000 W , Interval: 1000 us ,Call: 3660 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.003342 , GPU Power: 61.182003 W , Interval: 9998 us ,Call: 365 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.014318 , CPU Power: 163.839996 W , Interval: 1000 us ,Call: 3661 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.003342 , GPU Power: 61.182003 W , Interval: 9998 us ,Call: 365 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.015318 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3662 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.003342 , GPU Power: 61.182003 W , Interval: 9998 us ,Call: 365 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.016317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3663 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.013341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 366 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.017317 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 3664 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.013341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 366 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.018318 , CPU Power: 90.112000 W , Interval: 1000 us ,Call: 3665 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.013341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 366 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.019317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 3666 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.013341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 366 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.020318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3667 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.013341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 366 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.021317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 3668 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.013341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 366 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.022318 , CPU Power: 90.112000 W , Interval: 1000 us ,Call: 3669 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.013341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 366 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.023318 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 3670 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.013341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 366 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.024318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3671 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.013341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 366 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.025318 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3672 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.013341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 366 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.026318 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3673 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.023341 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 367 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.027317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3674 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.023341 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 367 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.028318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3675 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.023341 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 367 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.029318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3676 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.023341 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 367 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.030318 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 3677 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.023341 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 367 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.031318 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3678 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.023341 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 367 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.032318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3679 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.023341 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 367 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.033317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3680 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.023341 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 367 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.034318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3681 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.023341 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 367 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.035318 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3682 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.023341 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 367 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.036318 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3683 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.033341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 368 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.037317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 3684 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.033341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 368 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.038318 , CPU Power: 0.000000 W , Interval: 1000 us ,Call: 3685 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.033341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 368 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.039317 , CPU Power: 164.003998 W , Interval: 999 us ,Call: 3686 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.033341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 368 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.039317 , CPU Power: 164.003998 W , Interval: 1001 us ,Call: 3687 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.033341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 368 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.041318 , CPU Power: 82.084167 W , Interval: 998 us ,Call: 3688 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.033341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 368 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.041318 , CPU Power: 82.084167 W , Interval: 1000 us ,Call: 3689 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.033341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 368 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.043318 , CPU Power: 90.202202 W , Interval: 999 us ,Call: 3690 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.033341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 368 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.043318 , CPU Power: 90.202202 W , Interval: 999 us ,Call: 3690 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.033341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 368 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.045318 , CPU Power: 0.000000 W , Interval: 997 us ,Call: 3692 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.033341 , GPU Power: 61.182003 W , Interval: 9999 us ,Call: 368 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.046317 , CPU Power: 155.803802 W , Interval: 999 us ,Call: 3693 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.043342 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 369 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.047318 , CPU Power: 90.112000 W , Interval: 1000 us ,Call: 3694 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.043342 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 369 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.048318 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 3695 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.043342 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 369 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.049318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3696 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.043342 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 369 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.050320 , CPU Power: 0.000000 W , Interval: 1001 us ,Call: 3697 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.043342 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 369 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.051274 , CPU Power: 94.556137 W , Interval: 953 us ,Call: 3698 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.043342 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 369 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.051274 , CPU Power: 149.088120 W , Interval: 1044 us ,Call: 3699 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.043342 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 369 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.053317 , CPU Power: 0.000000 W , Interval: 998 us ,Call: 3700 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.043342 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 369 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.054318 , CPU Power: 163.839996 W , Interval: 1000 us ,Call: 3701 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.043342 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 369 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.055318 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 3702 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.043342 , GPU Power: 61.182003 W , Interval: 10000 us ,Call: 369 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.056318 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3703 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.053342 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 370 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.057318 , CPU Power: 0.000000 W , Interval: 999 us ,Call: 3704 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.053342 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 370 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.058318 , CPU Power: 164.003998 W , Interval: 999 us ,Call: 3705 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.053342 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 370 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.059318 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 3706 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.053342 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 370 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.060318 , CPU Power: 0.000000 W , Interval: 1000 us ,Call: 3707 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.053342 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 370 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.061318 , CPU Power: 163.839996 W , Interval: 1000 us ,Call: 3708 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.053342 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 370 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.062318 , CPU Power: 0.000000 W , Interval: 999 us ,Call: 3709 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.053342 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 370 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.063318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3710 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.053342 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 370 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.064318 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 3711 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.053342 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 370 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.065318 , CPU Power: 155.803802 W , Interval: 999 us ,Call: 3712 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.053342 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 370 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.066317 , CPU Power: 0.000000 W , Interval: 999 us ,Call: 3713 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.063341 , GPU Power: 60.203003 W , Interval: 9998 us ,Call: 371 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.067317 , CPU Power: 90.202202 W , Interval: 999 us ,Call: 3714 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.063341 , GPU Power: 60.203003 W , Interval: 9998 us ,Call: 371 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.068317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 3715 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.063341 , GPU Power: 60.203003 W , Interval: 9998 us ,Call: 371 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.069317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3716 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.063341 , GPU Power: 60.203003 W , Interval: 9998 us ,Call: 371 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.070317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3717 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.063341 , GPU Power: 60.203003 W , Interval: 9998 us ,Call: 371 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.071317 , CPU Power: 90.112000 W , Interval: 1000 us ,Call: 3718 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.063341 , GPU Power: 60.203003 W , Interval: 9998 us ,Call: 371 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.072317 , CPU Power: 57.401402 W , Interval: 999 us ,Call: 3719 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.063341 , GPU Power: 60.203003 W , Interval: 9998 us ,Call: 371 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.073318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3720 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.063341 , GPU Power: 60.203003 W , Interval: 9998 us ,Call: 371 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.074317 , CPU Power: 90.202202 W , Interval: 999 us ,Call: 3721 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.063341 , GPU Power: 60.203003 W , Interval: 9998 us ,Call: 371 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.075317 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 3722 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.063341 , GPU Power: 60.203003 W , Interval: 9998 us ,Call: 371 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.076318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3723 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.073340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 372 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.077318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3724 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.073340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 372 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.078317 , CPU Power: 65.601601 W , Interval: 999 us ,Call: 3725 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.073340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 372 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.079317 , CPU Power: 90.202202 W , Interval: 999 us ,Call: 3726 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.073340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 372 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.080317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 3727 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.073340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 372 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.081318 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3728 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.073340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 372 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.082317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3729 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.073340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 372 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.083318 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 3730 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.073340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 372 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.084317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 3731 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.073340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 372 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.085317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3732 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.073340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 372 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.086317 , CPU Power: 90.112000 W , Interval: 1000 us ,Call: 3733 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.083340 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 373 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.087318 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 3734 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.083340 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 373 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.088317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3735 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.083340 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 373 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.089317 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 3736 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.083340 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 373 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.090317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3737 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.083340 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 373 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.091317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3738 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.083340 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 373 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.092317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 3739 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.083340 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 373 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.093317 , CPU Power: 90.112000 W , Interval: 1000 us ,Call: 3740 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.083340 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 373 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.094303 , CPU Power: 74.850761 W , Interval: 985 us ,Call: 3741 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.083340 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 373 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.095318 , CPU Power: 72.638420 W , Interval: 1015 us ,Call: 3742 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.083340 , GPU Power: 60.203003 W , Interval: 10000 us ,Call: 373 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.096318 , CPU Power: 90.202202 W , Interval: 999 us ,Call: 3743 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.093340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 374 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.097318 , CPU Power: 90.202202 W , Interval: 999 us ,Call: 3744 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.093340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 374 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.098317 , CPU Power: 65.601601 W , Interval: 999 us ,Call: 3745 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.093340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 374 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.099317 , CPU Power: 73.801804 W , Interval: 999 us ,Call: 3746 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.093340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 374 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.100317 , CPU Power: 81.919998 W , Interval: 1000 us ,Call: 3747 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.093340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 374 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.101317 , CPU Power: 82.001999 W , Interval: 999 us ,Call: 3748 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.093340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 374 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.102317 , CPU Power: 73.727997 W , Interval: 1000 us ,Call: 3749 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.093340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 374 , 
Measured Type: cpu_power , Func Timestamp: 2024-11-15 06:42:28.103317 , CPU Power: 0.000000 W , Interval: 999 us ,Call: 3750 , 
Measured Type: gpu_power , Func Timestamp: 2024-11-15 06:42:28.093340 , GPU Power: 60.203003 W , Interval: 9999 us ,Call: 374 , 
